60:32:b1:3e:1a:b7,72:32:b1:3e:1a:b7,60:32:b1:3e:1a:b8,38:17:c3:1f:00:a1,72:32:b1:3e:1a:b8,38:17:c3:1f:00:b2,38:17:c3:1f:00:b1,38:17:c3:1f:00:a2,38:17:c3:1f:00:a0,38:17:c3:1f:00:b0,20:a6:cd:42:0a:c3,38:17:c3:1f:14:00,38:17:c3:1f:14:01,38:17:c3:1f:14:02,b4:5d:50:e1:96:42,b4:5d:50:e1:96:41,20:a6:cd:42:0a:c2,9c:d6:43:60:92:e0,44:48:c1:91:d0:02,44:48:c1:91:d0:00,44:48:c1:91:d0:14,44:48:c1:91:d0:01,b4:5d:50:e1:96:50,38:17:c3:19:45:a2,38:17:c3:19:45:a0,44:48:c1:91:d0:11,44:48:c1:91:d0:10,38:17:c3:19:45:a1,44:48:c1:91:d0:12,38:17:c3:1f:09:83,38:17:c3:1f:14:11,38:17:c3:1f:09:80,38:17:c3:1f:09:81,38:17:c3:1f:09:82,20:a6:cd:42:0a:d3,38:17:c3:1f:14:10,20:a6:cd:42:0a:d2,20:a6:cd:42:0a:d1,38:17:c3:1f:14:12,20:a6:cd:42:0a:d0,38:17:c3:24:47:51,38:17:c3:24:47:52,a8:bd:27:4c:aa:93,38:17:c3:24:47:50,38:17:c3:1f:09:92,38:17:c3:1f:09:91,a8:bd:27:4c:aa:90,a8:bd:27:4c:aa:83,38:17:c3:1f:19:d1,38:17:c3:1f:09:93,38:17:c3:1f:09:90,44:48:c1:91:95:b3,38:17:c3:1f:19:d2,38:17:c3:1f:19:d0,20:a6:cd:42:13:f2,20:a6:cd:42:13:f0,44:48:c1:91:95:b1,44:48:c1:91:95:b2,44:48:c1:91:95:b0,b4:5d:50:e1:96:43,b4:5d:50:e1:96:40,b4:5d:50:e1:96:53,b4:5d:50:e1:96:51,b4:5d:50:e1:96:52,44:48:c1:91:d0:04,44:48:c1:91:95:a3,a8:bd:27:4c:aa:92,44:48:c1:91:aa:32,a8:bd:27:4c:aa:91,20:a6:cd:42:13:f1,38:17:c3:19:45:b2,38:17:c3:19:45:b1,38:17:c3:19:45:b0,20:a6:cd:42:0a:c1,20:a6:cd:42:0a:c0,44:48:c1:91:95:a1,44:48:c1:91:95:a2,44:48:c1:91:95:a0,a8:bd:27:4c:aa:81,a8:bd:27:4c:aa:80,a8:bd:27:4c:aa:82,44:48:c1:91:aa:30,44:48:c1:91:aa:31,ac:e2:d3:c4:08:e6,38:17:c3:1f:19:f0,38:17:c3:19:d7:70,20:a6:cd:42:0b:e2,20:a6:cd:42:0b:e0,20:a6:cd:42:0b:e1,66:2a:2f:53:7c:99,20:a6:cd:42:0b:e3,38:17:c3:19:d7:72,38:17:c3:19:d7:71,80:8d:b7:55:25:e3,20:a6:cd:42:0b:f3,20:a6:cd:42:0b:f2,20:a6:cd:42:0b:f0,20:a6:cd:42:0b:f1,38:17:c3:19:d7:61,38:17:c3:19:d7:60,38:17:c3:19:d7:62,80:8d:b7:55:25:f3,80:8d:b7:55:25:f0,80:8d:b7:55:35:03,80:8d:b7:55:25:e1,80:8d:b7:55:25:f1,80:8d:b7:55:25:f2,80:8d:b7:55:35:00,80:8d:b7:55:25:e2,80:8d:b7:55:3a:41,80:8d:b7:55:3a:40,80:8d:b7:55:25:e0,80:8d:b7:55:3a:42,80:8d:b7:55:35:10,b0:be:76:f8:30:5e,80:8d:b7:55:35:13,80:8d:b7:55:3a:52,80:8d:b7:55:3a:50,80:8d:b7:55:35:12,80:8d:b7:55:35:11,ea:9e:b4:53:24:54,80:8d:b7:55:35:02,80:8d:b7:55:35:01,80:8d:b7:55:3a:51,80:8d:b7:55:39:c0,38:17:c3:19:71:92,38:17:c3:19:71:91,38:17:c3:19:71:90,38:17:c3:1e:ff:10,38:17:c3:19:36:30,38:17:c3:19:71:81,38:17:c3:19:71:80,38:17:c3:19:71:82,38:17:c3:1e:ff:12,38:17:c3:1e:ff:11,38:17:c3:19:36:31,38:17:c3:1e:ff:02,38:17:c3:1e:ff:01,38:17:c3:1e:ff:00,80:8d:b7:55:29:d0,68:ff:7b:e4:af:39,80:8d:b7:55:39:c1,80:8d:b7:55:29:d2,20:a6:cd:50:24:a1,20:a6:cd:50:24:a2,20:a6:cd:50:24:a0,80:8d:b7:55:39:c2,80:8d:b7:55:29:c0,80:8d:b7:55:29:d1,68:ff:7b:e4:af:38,80:8d:b7:55:39:d0,38:17:c3:1f:22:30,80:8d:b7:55:29:c1,20:a6:cd:50:24:b0,20:a6:cd:50:24:b2,80:8d:b7:55:29:c2,20:a6:cd:50:24:b1,38:17:c3:1f:22:32,38:17:c3:1f:22:31,38:17:c3:1f:0e:02,38:17:c3:1f:22:21,38:17:c3:1f:0e:00,38:17:c3:1f:22:22,38:17:c3:1f:0e:01,38:17:c3:1f:22:20,x,y,label
-63,-63,-64,-69,-66,-67,-68,-69,-68,-68,-73,-75,-75,-74,-76,-76,-100,-78,-77,-78,-78,-78,-78,-79,-80,-76,-77,-79,-76,-83,-85,-83,-83,-83,-84,-86,-83,-84,-86,-83,-84,-84,-86,-84,-87,-86,-88,-87,-87,-86,-86,-87,-89,-88,-88,-88,-87,-86,-87,-74,-76,-77,-78,-79,-80,-81,-86,-87,-87,-88,-88,-88,-89,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,260,0
-63,-63,-59,-65,-61,-66,-65,-65,-64,-66,-76,-100,-100,-100,-77,-78,-78,-77,-80,-79,-80,-79,-83,-100,-100,-80,-81,-100,-81,-82,-83,-87,-100,-100,-83,-83,-82,-82,-82,-82,-86,-86,-100,-87,-85,-84,-93,-84,-90,-84,-83,-86,-89,-89,-100,-100,-86,-86,-86,-100,-79,-84,-84,-84,-76,-100,-100,-100,-100,-100,-87,-86,-87,-78,-78,-100,-100,-84,-81,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,243,1
-65,-100,-56,-66,-57,-66,-66,-66,-66,-66,-71,-76,-76,-77,-81,-81,-78,-77,-76,-77,-83,-76,-89,-100,-100,-83,-83,-100,-83,-70,-86,-83,-82,-82,-84,-87,-85,-84,-86,-86,-85,-85,-89,-86,-100,-100,-89,-83,-100,-100,-90,-90,-100,-100,-100,-100,-100,-91,-91,-100,-83,-88,-88,-89,-74,-82,-100,-100,-100,-100,-100,-100,-90,-79,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,226,2
-68,-100,-64,-65,-65,-67,-67,-65,-65,-66,-81,-76,-75,-76,-83,-83,-100,-100,-100,-100,-79,-100,-84,-100,-100,-80,-80,-100,-80,-81,-85,-86,-87,-87,-86,-85,-87,-87,-85,-86,-100,-100,-88,-90,-90,-89,-88,-81,-100,-89,-89,-100,-100,-100,-100,-100,-100,-100,-100,-80,-85,-85,-84,-84,-100,-86,-88,-100,-89,-100,-87,-90,-88,-100,-83,-100,-100,-100,-100,-88,-100,-100,-100,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,209,3
-67,-68,-66,-74,-62,-63,-63,-75,-74,-63,-84,-72,-72,-72,-82,-80,-82,-83,-82,-81,-80,-82,-87,-87,-87,-81,-81,-100,-79,-87,-81,-100,-100,-100,-85,-82,-84,-85,-81,-84,-85,-84,-100,-85,-86,-86,-100,-82,-100,-87,-86,-88,-100,-100,-100,-100,-100,-87,-100,-77,-81,-87,-88,-88,-82,-100,-100,-100,-100,-100,-100,-100,-91,-85,-100,-100,-100,-100,-100,-82,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,192,4
-69,-100,-69,-65,-66,-65,-64,-64,-64,-65,-100,-75,-74,-73,-80,-82,-100,-100,-100,-100,-82,-100,-87,-100,-100,-82,-82,-100,-82,-100,-75,-100,-100,-100,-88,-76,-88,-86,-75,-88,-84,-84,-100,-84,-100,-100,-100,-80,-100,-87,-89,-100,-100,-100,-100,-100,-100,-100,-100,-81,-80,-88,-88,-87,-80,-100,-100,-100,-100,-100,-100,-88,-90,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,175,5
-72,-72,-65,-61,-100,-62,-62,-62,-62,-62,-87,-74,-73,-75,-100,-82,-82,-100,-100,-83,-78,-100,-100,-87,-88,-77,-78,-89,-77,-87,-81,-100,-100,-100,-90,-81,-89,-100,-81,-100,-86,-87,-88,-88,-100,-100,-89,-100,-100,-88,-88,-89,-100,-100,-100,-100,-100,-91,-100,-82,-100,-89,-91,-100,-82,-89,-88,-100,-89,-100,-90,-90,-89,-80,-80,-100,-100,-100,-83,-84,-84,-100,-100,-88,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,158,6
-74,-100,-69,-67,-69,-61,-61,-67,-66,-61,-81,-75,-75,-75,-85,-100,-80,-100,-100,-100,-82,-100,-89,-100,-100,-82,-83,-100,-81,-87,-82,-88,-100,-89,-86,-82,-86,-86,-83,-86,-86,-86,-85,-86,-100,-100,-85,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-90,-100,-100,-100,-100,-85,-100,-100,-100,-100,-100,-90,-79,-79,-100,-100,-100,-100,-100,-79,-100,-100,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,141,7
-72,-100,-65,-65,-73,-66,-67,-66,-66,-66,-83,-74,-74,-73,-100,-100,-85,-100,-84,-100,-85,-100,-100,-100,-100,-84,-85,-100,-84,-89,-81,-89,-90,-100,-87,-80,-89,-100,-81,-100,-100,-100,-89,-100,-100,-100,-90,-80,-100,-90,-91,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-87,-88,-90,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-91,-100,-100,-100,-93,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,350,124,8
-74,-73,-72,-65,-100,-65,-65,-64,-66,-65,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-86,-100,-100,-87,-100,-86,-100,-100,-100,-100,-80,-100,-100,-100,-89,-80,-89,-90,-81,-100,-89,-100,-100,-91,-100,-100,-89,-79,-100,-90,-90,-100,-100,-100,-100,-100,-100,-100,-100,-84,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-82,-80,-100,-100,-81,-100,-100,-100,-83,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,367,124,9
